64	Saturday, September 18, 1999	15	24	38	40	43	46
63	Wednesday, September 15, 1999	2	18	32	36	39	43
62	Saturday, September 11, 1999	16	18	19	30	35	37
61	Wednesday, September 8, 1999	10	12	25	38	39	45
60	Saturday, September 4, 1999	1	2	13	24	27	49
59	Wednesday, September 1, 1999	2	4	5	19	24	26
58	Saturday, August 28, 1999	10	24	25	28	37	47
57	Wednesday, August 25, 1999	12	16	17	31	35	36
56	Saturday, August 21, 1999	7	10	14	32	35	44
55	Wednesday, August 18, 1999	5	12	20	21	41	42
54	Saturday, August 14, 1999	2	5	24	29	40	41
53	Wednesday, August 11, 1999	1	5	6	10	31	32
52	Saturday, August 7, 1999	10	12	16	29	43	45
51	Wednesday, August 4, 1999	7	14	24	25	28	38
50	Saturday, July 31, 1999	7	15	16	43	45	46
49	Wednesday, July 28, 1999	9	20	31	47	48	49
48	Saturday, July 24, 1999	1	10	28	35	42	45
47	Wednesday, July 21, 1999	1	8	13	14	19	29
46	Saturday, July 17, 1999	5	22	24	35	41	45
45	Wednesday, July 14, 1999	4	6	15	34	37	44
44	Saturday, July 10, 1999	1	8	22	28	31	40
43	Wednesday, July 7, 1999	7	29	33	37	38	41
42	Saturday, July 3, 1999	3	10	14	30	36	46
41	Wednesday, June 30, 1999	31	35	39	43	45	49
40	Saturday, June 26, 1999	9	15	22	25	33	44
39	Wednesday, June 23, 1999	16	20	24	25	36	48
38	Saturday, June 19, 1999	5	14	21	22	31	43
37	Wednesday, June 16, 1999	31	42	44	46	47	49
36	Saturday, June 12, 1999	1	12	37	43	45	46
35	Wednesday, June 9, 1999	8	25	29	32	36	49
34	Saturday, June 5, 1999	3	5	12	30	43	44
33	Wednesday, June 2, 1999	2	26	28	30	35	41
32	Saturday, May 29, 1999	3	14	20	21	36	45
31	Wednesday, May 26, 1999	2	19	20	25	30	40
30	Saturday, May 22, 1999	7	8	10	20	24	35
29	Wednesday, May 19, 1999	1	13	23	32	33	37
28	Saturday, May 15, 1999	2	20	24	28	36	42
27	Wednesday, May 12, 1999	4	11	12	25	36	40
26	Saturday, May 8, 1999	5	6	27	38	43	44
25	Wednesday, May 5, 1999	2	4	22	24	42	46
24	Saturday, May 1, 1999	4	13	19	30	37	45
23	Wednesday, April 28, 1999	23	27	36	41	45	46
22	Saturday, April 24, 1999	2	6	16	17	25	41
21	Wednesday, April 21, 1999	7	10	11	29	40	49
20	Saturday, April 17, 1999	2	13	22	29	36	39
19	Wednesday, April 14, 1999	12	13	34	37	45	48
18	Saturday, April 10, 1999	10	13	16	35	44	49
17	Wednesday, April 7, 1999	19	20	24	27	34	37
16	Saturday, April 3, 1999	6	11	28	35	39	47
15	Wednesday, March 31, 1999	8	10	13	14	16	30
14	Saturday, March 27, 1999	6	9	19	26	31	46
13	Wednesday, March 24, 1999	2	15	19	21	23	48
12	Saturday, March 20, 1999	13	17	27	29	33	38
11	Wednesday, March 17, 1999	3	4	19	22	29	30
10	Saturday, March 13, 1999	2	30	34	36	38	49
9	Wednesday, March 10, 1999	5	7	8	9	12	37
8	Saturday, March 6, 1999	6	34	37	45	46	49
7	Wednesday, March 3, 1999	13	21	29	32	40	47
6	Saturday, February 27, 1999	1	14	22	29	32	47
5	Wednesday, February 24, 1999	1	11	16	18	23	44
4	Saturday, February 20, 1999	12	15	17	22	29	46
3	Wednesday, February 17, 1999	5	8	12	24	41	42
2	Saturday, February 13, 1999	5	6	11	13	16	30
1	Wednesday, February 10, 1999	2	15	18	39	40	42
